6FDA-AP6F,,,,6FDA-PDODA,,,,ODPA-AP6F,,,,ODPA-PDODA,,
13.2495,2750.219703,3575.285613,,13.7445,5230.253554,9937.481753,,14.52582,4155.704486,4155.704486,,17.39848,3756.178905,1878.089453
13.266,2730.155524,3549.202181,,13.761,5228.143135,9933.471956,,14.544,4147.773109,4147.773109,,17.42174,3734.852603,1867.426301
13.2825,2714.127542,3528.365805,,13.7775,5213.481645,9905.615126,,14.56218,4138.860029,4138.860029,,17.445,3715.362184,1857.681092
13.299,2702.421467,3513.147907,,13.794,5200.354516,9880.67358,,14.58036,4124.283438,4124.283438,,17.46826,3700.608344,1850.304172
13.3155,2686.680661,3492.684859,,13.8105,5185.88409,9853.179771,,14.59854,4117.798101,4117.798101,,17.49152,3683.866767,1841.933383
13.332,2673.954398,3476.140718,,13.827,5172.074639,9826.941814,,14.61672,4110.627654,4110.627654,,17.51478,3668.058819,1834.02941
13.3485,2656.71995,3453.735935,,13.8435,5158.639425,9801.414907,,14.6349,4107.998696,4107.998696,,17.53804,3654.585229,1827.292615
13.365,2642.216534,3434.881494,,13.86,5156.093762,9796.578148,,14.65308,4091.231381,4091.231381,,17.5613,3632.467154,1816.233577
13.3815,2630.712524,3419.926281,,13.8765,5152.286882,9789.345076,,14.67126,4082.744632,4082.744632,,17.58456,3616.809255,1808.404627
13.398,2612.482563,3396.227332,,13.893,5145.518489,9776.485129,,14.68944,4072.127252,4072.127252,,17.60782,3599.068809,1799.534404
13.4145,2594.725266,3373.142846,,13.9095,5134.223805,9755.025229,,14.70762,4057.399,4057.399,,17.63108,3581.538561,1790.76928
13.431,2580.736241,3354.957113,,13.926,5129.589594,9746.220229,,14.7258,4052.365449,4052.365449,,17.65434,3567.472733,1783.736367
13.4475,2572.780471,3344.614613,,13.9425,5125.43393,9738.324466,,14.74398,4047.30318,4047.30318,,17.6776,3556.160834,1778.080417
13.464,2560.717568,3328.932838,,13.959,5102.537712,9694.821652,,14.76216,4039.252428,4039.252428,,17.70086,3540.294175,1770.147088
13.4805,2543.829086,3306.977811,,13.9755,5083.875051,9659.362597,,14.78034,4037.914679,4037.914679,,17.72412,3525.278712,1762.639356
13.497,2528.582073,3287.156695,,13.992,5085.191188,9661.863258,,14.79852,4031.731358,4031.731358,,17.74738,3508.907003,1754.453501
13.5135,2521.283308,3277.6683,,14.0085,5077.552314,9647.349396,,14.8167,4019.051953,4019.051953,,17.77064,3496.053917,1748.026959
13.53,2507.704526,3260.015884,,14.025,5060.544996,9615.035492,,14.83488,4008.644011,4008.644011,,17.7939,3479.158682,1739.579341
13.5465,2494.508053,3242.860469,,14.0415,5053.736308,9602.098985,,14.85306,4007.703018,4007.703018,,17.81716,3465.384239,1732.69212
13.563,2480.196234,3224.255104,,14.058,5037.418829,9571.095776,,14.87124,3989.939421,3989.939421,,17.84042,3451.05921,1725.529605
13.5795,2470.97696,3212.270048,,14.0745,5036.26181,9568.89744,,14.88942,3981.136924,3981.136924,,17.86368,3437.560755,1718.780377
13.596,2458.401384,3195.921799,,14.091,5025.972517,9549.347783,,14.9076,3976.024648,3976.024648,,17.88694,3419.347206,1709.673603
13.6125,2451.000176,3186.300229,,14.1075,5009.955862,9518.916138,,14.92578,3970.790293,3970.790293,,17.9102,3406.695395,1703.347697
13.629,2441.423288,3173.850274,,14.124,5001.646441,9503.128238,,14.94396,3967.653586,3967.653586,,17.93346,3392.272338,1696.136169
13.6455,2421.463893,3147.90306,,14.1405,4993.149939,9486.984883,,14.96214,3960.169083,3960.169083,,17.95672,3379.443647,1689.721823
13.662,2420.888456,3147.154993,,14.157,4986.81543,9474.949317,,14.98032,3953.540534,3953.540534,,17.97998,3364.022707,1682.011353
13.6785,2403.201962,3124.16255,,14.1735,4967.356947,9437.9782,,14.9985,3940.516331,3940.516331,,18.00324,3346.009388,1673.004694
13.695,2401.186922,3121.542999,,14.19,4955.202549,9414.884844,,15.01668,3926.286068,3926.286068,,18.0265,3329.529403,1664.764701
13.7115,2386.333102,3102.233032,,14.2065,4947.002271,9399.304314,,15.03486,3925.807157,3925.807157,,18.04976,3312.980241,1656.490121
13.728,2378.998757,3092.698384,,14.223,4938.691638,9383.514112,,15.05304,3917.644722,3917.644722,,18.07302,3290.769606,1645.384803
13.7445,2368.86855,3079.529115,,14.2395,4931.130823,9369.148563,,15.07122,3914.452547,3914.452547,,18.09628,3277.072406,1638.536203
13.761,2363.429902,3072.458873,,14.256,4922.149167,9352.083417,,15.0894,3909.477214,3909.477214,,18.11954,3258.38002,1629.19001
13.7775,2348.701674,3053.312177,,14.2725,4906.238061,9321.852316,,15.10758,3906.95652,3906.95652,,18.1428,3231.044869,1615.522435
13.794,2343.049725,3045.964643,,14.289,4897.471347,9305.195559,,15.12576,3889.18693,3889.18693,,18.16606,3210.383964,1605.191982
13.8105,2332.610657,3032.393854,,14.3055,4892.140913,9295.067735,,15.14394,3884.874715,3884.874715,,18.18932,3180.098985,1590.049493
13.827,2326.584575,3024.559947,,14.322,4877.878084,9267.96836,,15.16212,3883.309984,3883.309984,,18.21258,3148.084979,1574.04249
13.8435,2320.879068,3017.142789,,14.3385,4863.972439,9241.547634,,15.1803,3878.537894,3878.537894,,18.23584,3122.07528,1561.03764
13.86,2315.368232,3009.978702,,14.355,4855.124845,9224.737205,,15.19848,3874.641732,3874.641732,,18.2591,3096.497439,1548.248719
13.8765,2304.770407,2996.201529,,14.3715,4844.427864,9204.412942,,15.21666,3863.75327,3863.75327,,18.28236,3061.548035,1530.774018
13.893,2298.740356,2988.362463,,14.388,4832.212463,9181.203681,,15.23484,3861.975588,3861.975588,,18.30562,3030.004671,1515.002335
13.9095,2295.237424,2983.808651,,14.4045,4832.521573,9181.790989,,15.25302,3853.122903,3853.122903,,18.32888,2997.240722,1498.620361
13.926,2289.144925,2975.888403,,14.421,4821.530079,9160.90715,,15.2712,3846.264559,3846.264559,,18.35214,2957.072386,1478.536193
13.9425,2278.868152,2962.528598,,14.4375,4811.439601,9141.735242,,15.28938,3844.844076,3844.844076,,18.3754,2921.148749,1460.574374
13.959,2270.759544,2951.987407,,14.454,4799.669463,9119.371979,,15.30756,3842.031624,3842.031624,,18.39866,2878.681514,1439.340757
13.9755,2262.734944,2941.555427,,14.4705,4778.98371,9080.06905,,15.32574,3836.102901,3836.102901,,18.42192,2841.021055,1420.510527
13.992,2261.010027,2939.313036,,14.487,4769.666781,9062.366884,,15.34392,3831.454326,3831.454326,,18.44518,2799.723804,1399.861902
14.0085,2256.008613,2932.811197,,14.5035,4757.707257,9039.643789,,15.3621,3828.521113,3828.521113,,18.46844,2753.395635,1376.697818
14.025,2244.901619,2918.372105,,14.52,4750.452621,9025.859979,,15.38028,3812.34485,3812.34485,,18.4917,2707.291004,1353.645502
14.0415,2239.123541,2910.860603,,14.5365,4740.314244,9006.597064,,15.39846,3813.336833,3813.336833,,18.51496,2671.284914,1335.642457
14.058,2234.203032,2904.463942,,14.553,4725.109238,8977.707551,,15.41664,3816.565655,3816.565655,,18.53822,2628.677975,1314.338987
14.0745,2230.052486,2899.068232,,14.5695,4707.833979,8944.88456,,15.43482,3810.908703,3810.908703,,18.56148,2582.263304,1291.131652
14.091,2226.202725,2894.063543,,14.586,4696.898347,8924.106859,,15.453,3806.981522,3806.981522,,18.58474,2535.753817,1267.876909
14.1075,2218.892802,2884.560643,,14.6025,4691.786853,8914.395022,,15.47118,3798.002127,3798.002127,,18.608,2492.763988,1246.381994
14.124,2217.63103,2882.920339,,14.619,4686.311174,8903.991231,,15.48936,3791.828607,3791.828607,,18.63126,2455.769475,1227.884737
14.1405,2212.052188,2875.667844,,14.6355,4668.240639,8869.657213,,15.50754,3788.356595,3788.356595,,18.65452,2420.340395,1210.170198
14.157,2204.513672,2865.867774,,14.652,4660.068036,8854.129269,,15.52572,3788.985039,3788.985039,,18.67778,2377.362899,1188.681449
14.1735,2198.82763,2858.475919,,14.6685,4641.863704,8819.541038,,15.5439,3787.539263,3787.539263,,18.70104,2338.592769,1169.296385
14.19,2195.763158,2854.492105,,14.685,4625.983479,8789.368609,,15.56208,3782.416373,3782.416373,,18.7243,2299.181762,1149.590881
14.2065,2194.894599,2853.362979,,14.7015,4621.693758,8781.218139,,15.58026,3779.158951,3779.158951,,18.74756,2262.402079,1131.20104
14.223,2189.215202,2845.979763,,14.718,4606.642846,8752.621408,,15.59844,3772.433736,3772.433736,,18.77082,2224.261351,1112.130676
14.2395,2184.594227,2839.972496,,14.7345,4596.118406,8732.624972,,15.61662,3771.61562,3771.61562,,18.79408,2185.597184,1092.798592
14.256,2179.878791,2833.842429,,14.751,4582.27718,8706.326643,,15.6348,3766.239789,3766.239789,,18.81734,2146.518971,1073.259485
14.2725,2174.430036,2826.759046,,14.7675,4564.179218,8671.940513,,15.65298,3759.885936,3759.885936,,18.8406,2108.02195,1054.010975
14.289,2174.122605,2826.359386,,14.784,4553.265326,8651.20412,,15.67116,3755.703959,3755.703959,,18.86386,2080.376244,1040.188122
14.3055,2167.50671,2817.758722,,14.8005,4552.588563,8649.918269,,15.68934,3751.049463,3751.049463,,18.88712,2040.928837,1020.464418
14.322,2162.921516,2811.79797,,14.817,4530.175974,8607.334351,,15.70752,3753.378661,3753.378661,,18.91038,2005.456939,1002.72847
14.3385,2166.042282,2815.854966,,14.8335,4516.11466,8580.617855,,15.7257,3751.636869,3751.636869,,18.93364,1973.197232,986.5986162
14.355,2161.156098,2809.502928,,14.85,4497.763603,8545.750845,,15.74388,3741.160094,3741.160094,,18.9569,1940.015346,970.0076732
14.3715,2161.160239,2809.508311,,14.8665,4488.421092,8528.000074,,15.76206,3734.170515,3734.170515,,18.98016,1905.019331,952.5096654
14.388,2158.416015,2805.940819,,14.883,4476.596677,8505.533686,,15.78024,3735.496793,3735.496793,,19.00342,1865.58615,932.7930748
14.4045,2156.183558,2803.038625,,14.8995,4460.871917,8475.656643,,15.79842,3739.338223,3739.338223,,19.02668,1833.018579,916.5092894
14.421,2153.631598,2799.721078,,14.916,4447.427424,8450.112105,,15.8166,3730.436782,3730.436782,,19.04994,1804.508851,902.2544257
14.4375,2153.433425,2799.463453,,14.9325,4437.760511,8431.744971,,15.83478,3733.6399,3733.6399,,19.0732,1766.44789,883.2239451
14.454,2149.743277,2794.66626,,14.949,4421.428021,8400.71324,,15.85296,3732.694491,3732.694491,,19.09646,1732.653184,866.3265918
14.4705,2145.982489,2789.777236,,14.9655,4405.923182,8371.254047,,15.87114,3725.292235,3725.292235,,19.11972,1704.179187,852.0895934
14.487,2143.523831,2786.58098,,14.982,4399.128436,8358.344029,,15.88932,3727.372606,3727.372606,,19.14298,1667.949847,833.9749233
14.5035,2140.683547,2782.888611,,14.9985,4380.33129,8322.629451,,15.9075,3726.843589,3726.843589,,19.16624,1634.300524,817.1502621
14.52,2142.32492,2785.022396,,15.015,4365.970086,8295.343164,,15.92568,3723.359023,3723.359023,,19.1895,1604.585007,802.2925037
14.5365,2140.645714,2782.839429,,15.0315,4356.641671,8277.619175,,15.94386,3723.731789,3723.731789,,19.21276,1576.650277,788.3251384
14.553,2133.137906,2773.079278,,15.048,4344.232437,8254.04163,,15.96204,3712.493341,3712.493341,,19.23602,1542.404396,771.2021982
14.5695,2132.190156,2771.847203,,15.0645,4329.065698,8225.224827,,15.98022,3713.789875,3713.789875,,19.25928,1505.534741,752.7673707
14.586,2131.05371,2770.369823,,15.081,4316.353991,8201.072583,,15.9984,3710.083681,3710.083681,,19.28254,1477.272502,738.6362508
14.6025,2124.698422,2762.107949,,15.0975,4300.546808,8171.038935,,16.01658,3710.344234,3710.344234,,19.3058,1445.437565,722.7187823
14.619,2126.255488,2764.132135,,15.114,4289.075313,8149.243096,,16.03476,3717.144507,3717.144507,,19.32906,1414.107666,707.0538332
14.6355,2125.617861,2763.30322,,15.1305,4279.301338,8130.672543,,16.05294,3715.248062,3715.248062,,19.35232,1381.221863,690.6109317
14.652,2124.716637,2762.131628,,15.147,4261.261651,8096.397137,,16.07112,3714.790615,3714.790615,,19.37558,1352.952727,676.4763633
14.6685,2119.170956,2754.922242,,15.1635,4249.10522,8073.299919,,16.0893,3708.936774,3708.936774,,19.39884,1321.436228,660.7181139
14.685,2116.611601,2751.595082,,15.18,4238.034594,8052.265729,,16.10748,3711.744616,3711.744616,,19.4221,1286.368847,643.1844234
14.7015,2116.162552,2751.011317,,15.1965,4219.529685,8017.106402,,16.12566,3710.384647,3710.384647,,19.44536,1257.319991,628.6599957
14.718,2113.017922,2746.923298,,15.213,4213.172214,8005.027206,,16.14384,3706.821586,3706.821586,,19.46862,1229.83517,614.9175848
14.7345,2111.734947,2745.255431,,15.2295,4193.39053,7967.442006,,16.16202,3701.188295,3701.188295,,19.49188,1202.074423,601.0372116
14.751,2109.259663,2742.037562,,15.246,4171.993647,7926.787929,,16.1802,3700.177425,3700.177425,,19.51514,1175.255838,587.627919
14.7675,2112.047713,2745.662027,,15.2625,4161.527948,7906.9031,,16.19838,3701.128937,3701.128937,,19.5384,1148.001674,574.0008368
14.784,2106.548731,2738.513351,,15.279,4143.050794,7871.796509,,16.21656,3695.049045,3695.049045,,19.56166,1123.904837,561.9524185
14.8005,2110.846588,2744.100564,,15.2955,4130.753188,7848.431057,,16.23474,3695.932773,3695.932773,,19.58492,1097.361265,548.6806324
14.817,2108.719103,2741.334833,,15.312,4115.165139,7818.813764,,16.25292,3694.598148,3694.598148,,19.60818,1072.055993,536.0279967
14.8335,2101.409734,2731.832654,,15.3285,4104.023668,7797.644969,,16.2711,3688.342602,3688.342602,,19.63144,1044.934679,522.4673397
14.85,2106.281134,2738.165474,,15.345,4087.167658,7765.61855,,16.28928,3689.297105,3689.297105,,19.6547,1019.533431,509.7667153
14.8665,2107.066318,2739.186214,,15.3615,4070.733237,7734.393151,,16.30746,3690.744729,3690.744729,,19.67796,995.6144335,497.8072168
14.883,2100.905333,2731.176932,,15.378,4051.584001,7698.009603,,16.32564,3687.397448,3687.397448,,19.70122,973.5771329,486.7885665
14.8995,2100.940915,2731.22319,,15.3945,4047.168936,7689.620979,,16.34382,3688.98283,3688.98283,,19.72448,950.6130184,475.3065092
14.916,2099.793052,2729.730967,,15.411,4024.653684,7646.841999,,,,,,19.74774,933.187987,466.5939935
14.9325,2101.19376,2731.551887,,15.4275,4007.892987,7614.996675,,,,,,19.771,909.9814175,454.9907087
14.949,2099.431669,2729.26117,,15.444,3993.925055,7588.457604,,,,,,19.79426,891.0416216,445.5208108
14.9655,2095.494519,2724.142874,,15.4605,3984.131258,7569.84939,,,,,,19.81752,869.9649299,434.982465
14.982,2095.788085,2724.52451,,15.477,3959.605055,7523.249605,,,,,,19.84078,852.0138343,426.0069172
14.9985,2097.656688,2726.953694,,15.4935,3943.975667,7493.553767,,,,,,19.86404,829.6826328,414.8413164
15.015,2094.499718,2722.849634,,15.51,3933.735235,7474.096946,,,,,,19.8873,809.3085903,404.6542952
15.0315,2089.898236,2716.867706,,15.5265,3922.0288,7451.854719,,,,,,19.91056,794.2031693,397.1015846
15.048,2089.043048,2715.755963,,15.543,3899.335399,7408.737258,,,,,,19.93382,774.4415608,387.2207804
15.0645,2090.526884,2717.684949,,15.5595,3886.407765,7384.174754,,,,,,19.95708,758.1369249,379.0684624
15.081,2096.40309,2725.324017,,15.576,3871.843055,7356.501804,,,,,,19.98034,738.9008216,369.4504108
15.0975,2090.088711,2717.115324,,15.5925,3856.749234,7327.823544,,,,,,20.0036,723.3422114,361.6711057
15.114,2088.849477,2715.504319,,15.609,3840.845707,7297.606844,,,,,,20.02686,706.9176978,353.4588489
15.1305,2090.875645,2718.138338,,15.6255,3828.444167,7274.043917,,,,,,20.05012,693.5578497,346.7789248
15.147,2091.937729,2719.519048,,15.642,3815.454016,7249.36263,,,,,,20.07338,677.3996851,338.6998426
15.1635,2089.339486,2716.141332,,15.6585,3797.86721,7215.947699,,,,,,20.09664,661.0861108,330.5430554
15.18,2082.442502,2707.175253,,15.675,3783.690381,7189.011724,,,,,,20.1199,646.4100024,323.2050012
15.1965,2078.393934,2701.912115,,15.6915,3766.312933,7155.994573,,,,,,20.14316,633.3874345,316.6937172
15.213,2080.524586,2704.681962,,15.708,3753.902473,7132.414698,,,,,,20.16642,617.3885554,308.6942777
15.2295,2078.993954,2702.69214,,15.7245,3737.917803,7102.043827,,,,,,20.18968,601.8011001,300.9005501
15.246,2079.332259,2703.131936,,15.741,3713.37161,7055.406059,,,,,,20.21294,586.5894323,293.2947162
15.2625,2080.811863,2705.055422,,15.7575,3693.832945,7018.282595,,,,,,20.2362,572.7710505,286.3855252
15.279,2076.027547,2698.835811,,15.774,3685.254648,7001.983831,,,,,,20.25946,560.8230805,280.4115402
15.2955,2072.223196,2693.890155,,15.7905,3669.759066,6972.542225,,,,,,20.28272,546.0710376,273.0355188
15.312,2071.389874,2692.806836,,15.807,3654.984357,6944.470279,,,,,,20.30598,533.0253544,266.5126772
15.3285,2074.317752,2696.613077,,15.8235,3638.060694,6912.315319,,,,,,20.32924,518.3577486,259.1788743
15.345,2075.843722,2698.596839,,15.84,3615.489808,6869.430634,,,,,,20.3525,504.3114757,252.1557378
15.3615,2073.780373,2695.914485,,15.8565,3601.348462,6842.562078,,,,,,20.37576,491.5763624,245.7881812
15.378,2074.229637,2696.498528,,15.873,3584.611165,6810.761214,,,,,,20.39902,477.2570309,238.6285154
15.3945,2074.678668,2697.082269,,15.8895,3569.144851,6781.375216,,,,,,20.42228,464.76933,232.384665
15.411,2075.710291,2698.423378,,15.906,3561.759415,6767.342888,,,,,,20.44554,452.6896359,226.3448179
15.4275,2070.208942,2691.271625,,15.9225,3548.92864,6742.964416,,,,,,20.4688,440.1150009,220.0575004
15.444,2067.333591,2687.533669,,15.939,3527.907801,6703.024822,,,,,,20.49206,426.6537197,213.3268599
15.4605,2069.820989,2690.767285,,15.9555,3512.79863,6674.317397,,,,,,20.51532,413.7684581,206.884229
15.477,2068.508734,2689.061355,,15.972,3491.527356,6633.901977,,,,,,20.53858,402.5796589,201.2898294
15.4935,2066.560173,2686.528225,,15.9885,3474.322998,6601.213697,,,,,,20.56184,392.3943684,196.1971842
15.51,2062.528249,2681.286723,,16.005,3461.074092,6576.040775,,,,,,20.5851,379.2773781,189.6386891
15.5265,2063.689518,2682.796373,,,,,,,,,,20.60836,367.3975324,183.6987662
15.543,2060.490076,2678.637099,,,,,,,,,,20.63162,354.4806772,177.2403386
15.5595,2059.417943,2677.243326,,,,,,,,,,20.65488,344.7604209,172.3802105
15.576,2056.93067,2674.00987,,,,,,,,,,20.67814,333.3874655,166.6937328
15.5925,2054.832589,2671.282366,,,,,,,,,,20.7014,323.698569,161.8492845
15.609,2056.967905,2674.058277,,,,,,,,,,20.72466,313.2562881,156.628144
15.6255,2053.81299,2669.956887,,,,,,,,,,20.74792,303.0606091,151.5303046
15.642,2048.837061,2663.48818,,,,,,,,,,20.77118,292.8229541,146.411477
15.6585,2052.097828,2667.727176,,,,,,,,,,20.79444,283.071272,141.535636
15.675,2052.440075,2668.172097,,,,,,,,,,20.8177,272.8087528,136.4043764
15.6915,2052.587137,2668.363279,,,,,,,,,,20.84096,265.1295108,132.5647554
15.708,2050.464653,2665.604049,,,,,,,,,,20.86422,257.5015221,128.7507611
15.7245,2043.919023,2657.09473,,,,,,,,,,20.88748,247.4385439,123.719272
15.741,2033.982194,2644.176852,,,,,,,,,,20.91074,239.9313255,119.9656627
15.7575,2038.888477,2650.555021,,,,,,,,,,20.934,229.0360811,114.5180406
15.774,2041.06485,2653.384306,,,,,,,,,,20.95726,223.6753127,111.8376564
15.7905,2041.400161,2653.820209,,,,,,,,,,20.98052,216.1974438,108.0987219
15.807,2036.947785,2648.03212,,,,,,,,,,21.00378,209.2982848,104.6491424
15.8235,2038.32826,2649.826738,,,,,,,,,,21.02704,201.8362065,100.9181032
15.84,2034.973419,2645.465445,,,,,,,,,,21.0503,194.4184202,97.20921008
15.8565,2033.820102,2643.966132,,,,,,,,,,21.07356,188.0005569,94.00027844
15.873,2034.746604,2645.170585,,,,,,,,,,21.09682,182.1504282,91.07521408
15.8895,2028.899839,2637.569791,,,,,,,,,,21.12008,176.2277076,88.11385382
15.906,2028.745424,2637.369051,,,,,,,,,,21.14334,167.3163155,83.65815774
15.9225,2028.247492,2636.72174,,,,,,,,,,21.1666,160.903339,80.45166951
15.939,2025.960096,2633.748125,,,,,,,,,,21.18986,153.6041307,76.80206534
15.9555,2019.725834,2625.643584,,,,,,,,,,21.21312,147.1853476,73.5926738
15.972,2021.424793,2627.852231,,,,,,,,,,21.23638,140.9767036,70.48835178
15.9885,2018.593771,2624.171902,,,,,,,,,,21.25964,134.3486673,67.17433366
16.005,2016.218923,2621.0846,,,,,,,,,,21.2829,128.6259693,64.31298464
